Community.Area,Week,Year,Weeek,Crimes,Crimes.LastWeek,Arrests.LastWeek,Domestics.LastWeek,Month,MinDay,MaxDay,CommonCrimes.LastWeek
45,27,2014,27,30,33,2,3,6.633333333,1,30,17
45,28,2014,28,35,30,7,6,7,6,12,13
45,29,2014,29,31,35,4,2,7,13,19,22
45,3,2014,3,32,23,4,2,1,12,18,15
45,30,2014,30,33,31,6,5,7,20,26,22
45,31,2014,31,36,33,7,7,7.25,1,31,21
45,32,2014,32,32,36,4,4,8,3,9,30
45,33,2014,33,29,32,10,6,8,10,16,18
45,34,2014,34,27,29,4,1,8,17,23,13
45,35,2014,35,24,27,7,5,8,24,30,12
45,36,2014,36,28,24,5,1,8.964285714,1,31,13
45,37,2014,37,29,28,5,10,9,8,13,19
45,38,2014,38,34,29,7,8,9,14,20,16
45,39,2014,39,37,34,7,3,9,21,27,21
45,4,2014,4,17,32,12,3,1,19,25,15
45,40,2014,40,30,37,10,4,9.5,1,30,23
45,41,2014,41,19,30,7,4,10,6,11,15
45,42,2014,42,33,19,9,2,10,12,18,12
45,43,2014,43,29,33,11,5,10,19,25,15
45,44,2014,44,34,29,14,6,10.20588235,1,31,17
45,45,2014,45,34,34,9,9,11,2,8,21
45,46,2014,46,27,34,6,4,11,9,15,25
45,47,2014,47,36,27,8,3,11,16,22,10
45,48,2014,48,21,36,9,6,11,23,29,22
45,49,2014,49,32,21,3,3,11.90625,1,30,13
45,5,2014,5,26,17,3,3,1.153846154,1,31,10
45,50,2014,50,24,32,7,2,12,7,13,22
45,51,2014,51,33,24,5,7,12,14,20,15
45,52,2014,52,26,33,11,6,12,21,27,23
45,53,2014,53,11,26,7,3,12,28,31,12
45,6,2014,6,18,26,8,6,2,2,7,12
45,7,2014,7,23,18,6,2,2,9,15,8
45,8,2014,8,27,23,6,6,2,16,22,8
45,9,2014,9,24,27,12,4,2.083333333,1,28,19
46,1,2013,1,93,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
46,10,2013,10,112,81,31,17,3,3,9,41
46,11,2013,11,102,112,30,22,3,10,16,61
46,12,2013,12,97,102,26,25,3,17,23,70
46,13,2013,13,97,97,24,20,3,24,30,62
46,14,2013,14,121,97,21,21,3.925619835,1,31,52
46,15,2013,15,103,121,39,22,4,7,13,75
46,16,2013,16,92,103,24,14,4,14,20,53
46,17,2013,17,105,92,21,19,4,21,27,46
46,18,2013,18,120,105,31,15,4.525,1,30,55
46,19,2013,19,120,120,38,35,5,5,11,63
46,2,2013,2,105,93,25,27,1,6,12,48
46,20,2013,20,123,120,38,25,5,12,18,65
46,21,2013,21,146,123,34,19,5,19,25,71
46,22,2013,22,101,146,39,28,5.198019802,1,31,90
46,23,2013,23,126,101,32,16,6,2,8,60
46,24,2013,24,94,126,21,24,6,9,15,78
46,25,2013,25,117,94,22,19,6,16,22,61
46,26,2013,26,119,117,28,28,6,23,29,71
46,27,2013,27,129,119,27,21,6.930232558,1,30,64
46,28,2013,28,132,129,30,20,7,7,13,79
46,29,2013,29,128,132,46,35,7,14,20,89
46,3,2013,3,126,105,22,18,1,13,19,61
46,30,2013,30,143,128,29,26,7,21,27,78
46,31,2013,31,130,143,33,23,7.376923077,1,31,90
46,32,2013,32,134,130,28,24,8,4,10,77
46,33,2013,33,127,134,27,24,8,11,17,66
46,34,2013,34,133,127,41,22,8,18,24,79
46,35,2013,35,104,133,31,27,8,25,31,77
46,36,2013,36,114,104,18,25,9,1,7,58
46,37,2013,37,120,114,37,25,9,8,14,65
46,38,2013,38,110,120,27,31,9,15,21,72
46,39,2013,39,101,110,26,23,9,22,28,68
46,4,2013,4,103,126,42,22,1,20,26,70
46,40,2013,40,136,101,25,14,9.720588235,1,30,62
46,41,2013,41,113,136,35,27,10,6,12,71
46,42,2013,42,99,113,27,30,10,13,19,71
46,43,2013,43,131,99,23,14,10,20,26,55
46,44,2013,44,119,131,20,27,10.25210084,1,31,77
46,45,2013,45,107,119,22,19,11,3,9,65
46,46,2013,46,97,107,29,23,11,10,16,64
46,47,2013,47,106,97,26,16,11,17,23,47
46,48,2013,48,95,106,21,17,11,24,30,65
46,49,2013,49,116,95,14,18,12,1,7,56
46,5,2013,5,99,103,24,19,1.272727273,1,31,62
46,50,2013,50,74,116,28,29,12,8,14,69
46,51,2013,51,86,74,13,12,12,15,21,35
46,52,2013,52,80,86,21,14,12,22,28,44
46,53,2013,53,32,80,18,23,12,29,31,47
46,6,2013,6,105,99,24,22,2,3,9,57
46,7,2013,7,108,105,30,22,2,10,16,56
46,8,2013,8,103,108,38,22,2,17,23,60
46,9,2013,9,81,103,33,16,2.283950617,1,28,59
46,1,2014,1,58,32,6,7,1,1,4,16
46,10,2014,10,75,79,24,21,3,2,8,46
46,11,2014,11,93,75,30,14,3,9,15,43
46,12,2014,12,103,93,27,22,3,16,22,59
46,13,2014,13,75,103,28,13,3,23,29,63
46,14,2014,14,134,75,19,18,3.76119403,1,31,33
46,15,2014,15,119,134,69,20,4,6,12,71
46,16,2014,16,115,119,48,20,4,13,19,67
46,17,2014,17,81,115,42,26,4,20,26,79
46,18,2014,18,104,81,19,17,4.384615385,1,30,50
46,19,2014,19,99,104,38,15,5,4,10,66
46,2,2014,2,61,58,12,11,1,5,11,24
46,20,2014,20,106,99,36,18,5,11,17,65
46,21,2014,21,103,106,27,26,5,18,24,67
46,22,2014,22,101,103,36,19,5,25,31,69
46,23,2014,23,143,101,38,18,6,1,7,65
46,24,2014,24,92,143,43,32,6,8,14,88
46,25,2014,25,121,92,27,13,6,15,21,52
46,26,2014,26,130,121,33,32,6,22,28,71
46,27,2014,27,95,130,37,22,6.673684211,1,30,74
46,28,2014,28,137,95,29,19,7,6,12,53
46,29,2014,29,98,137,40,21,7,13,19,81
46,3,2014,3,85,61,16,18,1,12,18,36
46,30,2014,30,132,98,34,14,7,20,26,57
46,31,2014,31,141,132,44,16,7.269503546,1,31,76
46,32,2014,32,116,141,40,25,8,3,9,89
46,33,2014,33,108,116,51,20,8,10,16,62
46,34,2014,34,129,108,40,21,8,17,23,60
46,35,2014,35,122,129,52,26,8,24,30,63
46,36,2014,36,135,122,40,18,8.844444444,1,31,73
46,37,2014,37,95,135,48,23,9,7,13,86
46,38,2014,38,98,95,39,17,9,14,20,59
46,39,2014,39,89,98,32,18,9,21,27,64
46,4,2014,4,60,85,17,23,1,19,25,53
46,40,2014,40,112,89,28,15,9.589285714,1,30,46
46,41,2014,41,91,112,35,21,10,5,11,68
46,42,2014,42,104,91,26,13,10,12,18,48
46,43,2014,43,86,104,32,19,10,19,25,62
46,44,2014,44,110,86,31,15,10.16363636,1,31,49
46,45,2014,45,106,110,29,21,11,2,8,64
46,46,2014,46,95,106,40,16,11,9,15,68
46,47,2014,47,106,95,36,22,11,16,22,56
46,48,2014,48,77,106,30,26,11,23,29,61
46,49,2014,49,103,77,30,16,11.85436893,1,30,40
46,5,2014,5,78,60,23,13,1.205128205,1,31,34
46,50,2014,50,102,103,28,25,12,7,13,55
46,51,2014,51,66,102,27,28,12,14,20,54
46,52,2014,52,76,66,22,14,12,21,27,35
46,53,2014,53,44,76,28,16,12,28,31,43
46,6,2014,6,61,78,26,15,2,2,8,43
46,7,2014,7,67,61,17,12,2,9,15,35
46,8,2014,8,76,67,29,16,2,16,22,45
46,9,2014,9,79,76,31,17,2.164556962,1,28,45
47,1,2013,1,3,#NAME?,#NAME?,#NAME?,1,1,3,#NAME?
47,10,2013,10,8,10,1,0,3,6,9,7
47,11,2013,11,14,8,1,1,3,10,16,6
47,12,2013,12,9,14,2,2,3,18,23,8
47,13,2013,13,8,9,1,0,3,25,30,3
47,14,2013,14,14,8,2,1,3.928571429,1,31,5
47,15,2013,15,8,14,2,3,4,7,13,9
47,16,2013,16,9,8,1,2,4,15,20,7
47,17,2013,17,13,9,5,0,4,21,27,7
47,18,2013,18,6,13,1,3,4.833333333,1,29,10
47,19,2013,19,7,6,2,1,5,5,11,2
47,2,2013,2,6,3,0,0,1,7,12,3
47,20,2013,20,7,7,3,1,5,12,18,3
47,21,2013,21,5,7,2,3,5,22,24,5
47,22,2013,22,7,5,0,1,5,27,31,3
47,23,2013,23,11,7,2,0,6,3,8,4
47,24,2013,24,10,11,4,2,6,9,14,6
47,25,2013,25,9,10,1,0,6,16,22,4
47,26,2013,26,15,9,3,1,6,24,29,1
47,27,2013,27,9,15,2,3,7,2,5,6
47,28,2013,28,11,9,2,2,7,7,12,6
47,29,2013,29,8,11,1,1,7,14,20,5
47,3,2013,3,9,6,2,0,1,13,19,4
47,30,2013,30,14,8,0,2,7,22,27,3
47,31,2013,31,17,14,1,1,7.411764706,1,31,6
47,32,2013,32,15,17,5,5,8,4,10,9
47,33,2013,33,5,15,3,1,8,12,17,6
47,34,2013,34,11,5,0,2,8,19,24,5
47,35,2013,35,14,11,3,1,8,25,31,7
47,36,2013,36,5,14,3,1,9,1,7,7
47,37,2013,37,6,5,0,2,9,10,14,2
47,38,2013,38,8,6,1,1,9,15,21,5
47,39,2013,39,6,8,3,3,9,23,27,6
47,4,2013,4,3,9,2,2,1,21,25,3
47,40,2013,40,14,6,1,2,9.928571429,1,29,5
47,41,2013,41,9,14,3,1,10,6,10,6
47,42,2013,42,12,9,2,3,10,13,19,7
47,43,2013,43,8,12,3,3,10,21,26,7
47,44,2013,44,9,8,1,1,10.55555556,1,31,3
47,45,2013,45,8,9,1,2,11,3,8,7
47,46,2013,46,7,8,0,0,11,10,15,8
47,47,2013,47,9,7,2,1,11,17,23,5
47,48,2013,48,2,9,1,2,11,24,29,5
47,49,2013,49,9,2,0,1,12,1,7,1
47,5,2013,5,11,3,1,0,1.272727273,1,31,2
47,50,2013,50,9,9,3,2,12,8,12,6
47,51,2013,51,4,9,2,2,12,17,21,4
47,52,2013,52,10,4,1,0,12,22,28,2
47,53,2013,53,4,10,3,4,12,29,30,8
47,6,2013,6,10,11,3,2,2,4,9,6
47,7,2013,7,8,10,2,4,2,10,16,6
47,8,2013,8,6,8,3,1,2,17,22,6
47,9,2013,9,10,6,1,1,2.5,1,27,5
47,1,2014,1,3,4,0,2,1,1,3,2
47,10,2014,10,4,7,3,2,3,4,7,4
47,11,2014,11,12,4,1,0,3,10,15,0
47,12,2014,12,5,12,3,2,3,16,20,9
47,13,2014,13,9,5,1,0,3,24,29,4
47,14,2014,14,6,9,1,0,3.5,1,31,3
47,15,2014,15,8,6,1,1,4,6,12,2
47,16,2014,16,6,8,1,0,4,16,19,5
47,17,2014,17,4,6,2,2,4,20,25,3
47,18,2014,18,15,4,1,1,4.6,1,30,3
47,19,2014,19,5,15,1,2,5,4,10,9
47,2,2014,2,5,3,2,1,1,7,9,3
47,20,2014,20,8,5,2,0,5,12,15,4
47,21,2014,21,10,8,3,0,5,19,24,6
47,22,2014,22,5,10,1,1,5,26,31,6
47,23,2014,23,12,5,0,1,6,2,6,3
47,24,2014,24,7,12,3,3,6,8,14,9
47,25,2014,25,12,7,2,1,6,15,21,4
47,26,2014,26,8,12,4,2,6,22,28,10
47,27,2014,27,10,8,4,1,6.8,2,30,5
47,28,2014,28,5,10,4,2,7,6,10,5
47,29,2014,29,12,5,3,1,7,14,19,3
47,3,2014,3,3,5,0,1,1,15,17,4
47,30,2014,30,9,12,1,2,7,23,26,7
47,31,2014,31,14,9,2,2,7.428571429,1,31,4
47,32,2014,32,10,14,4,2,8,4,9,5
47,33,2014,33,22,10,2,0,8,10,16,8
47,34,2014,34,12,22,9,3,8,17,23,16
47,35,2014,35,7,12,3,0,8,25,30,8
47,36,2014,36,13,7,3,3,8.923076923,1,31,3
47,37,2014,37,8,13,2,0,9,7,12,9
47,38,2014,38,11,8,3,1,9,15,20,5
47,39,2014,39,5,11,6,0,9,21,24,6
47,4,2014,4,7,3,1,0,1,19,25,1
47,40,2014,40,10,5,1,1,9.6,1,30,5
47,41,2014,41,5,10,4,1,10,5,11,8
47,42,2014,42,5,5,5,1,10,13,18,3
47,43,2014,43,5,5,2,0,10,20,23,5
47,44,2014,44,6,5,2,0,10.16666667,1,29,1
47,45,2014,45,8,6,3,0,11,3,8,4
47,46,2014,46,4,8,3,3,11,9,15,7
47,47,2014,47,6,4,0,0,11,17,20,2
47,48,2014,48,4,6,2,2,11,24,29,5
47,49,2014,49,7,4,3,0,12,2,6,3
47,5,2014,5,5,7,3,2,1.2,1,30,3
47,50,2014,50,5,7,1,0,12,7,12,6
47,51,2014,51,6,5,2,0,12,14,19,4
47,52,2014,52,9,6,1,1,12,21,27,5
47,53,2014,53,3,9,1,2,12,28,31,4
47,6,2014,6,4,5,1,1,2,2,8,2
47,7,2014,7,5,4,3,2,2,10,15,2
47,8,2014,8,4,5,2,0,2,17,22,4
47,9,2014,9,7,4,2,2,2.428571429,1,28,3
48,1,2013,1,19,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
48,10,2013,10,30,25,4,6,3,3,9,14
48,11,2013,11,28,30,5,5,3,10,16,15
48,12,2013,12,34,28,5,1,3,17,23,15
48,13,2013,13,27,34,4,3,3,24,30,18
48,14,2013,14,27,27,5,2,3.814814815,1,31,14
48,15,2013,15,27,27,4,4,4,7,13,23
48,16,2013,16,34,27,8,3,4,14,20,17
48,17,2013,17,30,34,5,3,4,21,27,19
48,18,2013,18,33,30,8,3,4.757575758,1,30,18
48,19,2013,19,30,33,9,9,5,5,11,21
48,2,2013,2,33,19,1,6,1,6,12,8
48,20,2013,20,31,30,4,10,5,12,18,15
48,21,2013,21,42,31,2,5,5,19,25,17
48,22,2013,22,29,42,8,8,5.172413793,1,31,24
48,23,2013,23,17,29,4,5,6,2,8,16
48,24,2013,24,37,17,3,6,6,9,15,7
48,25,2013,25,30,37,10,6,6,16,22,27
48,26,2013,26,27,30,2,6,6,23,29,20
48,27,2013,27,28,27,2,2,6.857142857,1,30,20
48,28,2013,28,31,28,6,11,7,7,13,14
48,29,2013,29,36,31,9,5,7,14,20,23
48,3,2013,3,33,33,7,4,1,13,19,18
48,30,2013,30,45,36,8,4,7,21,27,16
48,31,2013,31,51,45,7,8,7.549019608,1,31,27
48,32,2013,32,26,51,13,6,8,4,10,23
48,33,2013,33,34,26,6,7,8,11,17,10
48,34,2013,34,45,34,4,9,8,18,24,26
48,35,2013,35,29,45,2,7,8,25,31,26
48,36,2013,36,33,29,2,5,9,1,7,21
48,37,2013,37,22,33,5,7,9,8,14,24
48,38,2013,38,25,22,5,8,9,15,21,14
48,39,2013,39,36,25,1,1,9,22,28,15
48,4,2013,4,28,33,4,6,1,20,26,21
48,40,2013,40,33,36,2,6,9.636363636,1,30,16
48,41,2013,41,28,33,5,6,10,6,11,19
48,42,2013,42,41,28,8,3,10,13,19,10
48,43,2013,43,25,41,4,7,10,20,26,22
48,44,2013,44,31,25,3,2,10.22580645,1,31,13
48,45,2013,45,38,31,3,8,11,3,9,24
48,46,2013,46,44,38,6,11,11,10,16,26
48,47,2013,47,19,44,7,10,11,17,22,26
48,48,2013,48,32,19,4,2,11,24,30,10
48,49,2013,49,30,32,7,1,12,1,7,16
48,5,2013,5,24,28,9,8,1.208333333,1,31,21
48,50,2013,50,36,30,6,5,12,8,14,14
48,51,2013,51,16,36,8,4,12,15,20,14
48,52,2013,52,22,16,2,0,12,22,28,8
48,53,2013,53,8,22,5,6,12,29,31,16
48,6,2013,6,32,24,5,4,2,3,9,19
48,7,2013,7,29,32,6,9,2,10,16,16
48,8,2013,8,30,29,8,2,2,17,23,17
48,9,2013,9,25,30,9,4,2.32,1,28,16
48,1,2014,1,13,8,1,3,1,1,4,4
48,10,2014,10,33,32,12,6,3,2,8,21
48,11,2014,11,21,33,6,7,3,9,15,14
48,12,2014,12,32,21,6,7,3,16,22,11
48,13,2014,13,29,32,6,6,3,23,29,17
48,14,2014,14,39,29,4,7,3.794871795,1,31,22
48,15,2014,15,37,39,4,7,4,6,12,25
48,16,2014,16,29,37,8,10,4,14,19,22
48,17,2014,17,19,29,3,2,4,21,26,21
48,18,2014,18,19,19,2,1,4.684210526,1,30,12
48,19,2014,19,14,19,2,3,5,4,10,13
48,2,2014,2,21,13,2,4,1,6,11,8
48,20,2014,20,31,14,4,4,5,11,17,8
48,21,2014,21,26,31,8,8,5,18,24,16
48,22,2014,22,33,26,7,8,5,25,31,15
48,23,2014,23,36,33,8,3,6,1,7,22
48,24,2014,24,27,36,9,7,6,8,14,16
48,25,2014,25,38,27,3,2,6,15,21,13
48,26,2014,26,42,38,2,2,6,22,28,27
48,27,2014,27,52,42,8,4,6.788461538,1,30,27
48,28,2014,28,30,52,8,5,7,6,12,31
48,29,2014,29,28,30,4,11,7,13,19,16
48,3,2014,3,27,21,4,7,1,12,18,11
48,30,2014,30,27,28,7,2,7,20,26,20
48,31,2014,31,40,27,6,4,7.15,1,31,18
48,32,2014,32,31,40,6,1,8,3,9,29
48,33,2014,33,45,31,4,3,8,10,16,23
48,34,2014,34,41,45,5,4,8,18,23,30
48,35,2014,35,34,41,7,6,8,24,30,27
48,36,2014,36,34,34,2,7,8.911764706,1,31,23
48,37,2014,37,47,34,10,5,9,7,13,20
48,38,2014,38,30,47,5,7,9,14,20,29
48,39,2014,39,40,30,10,3,9,21,27,18
48,4,2014,4,22,27,5,6,1,19,25,15
48,40,2014,40,27,40,19,6,9.518518519,1,30,20
48,41,2014,41,32,27,6,5,10,5,11,16
48,42,2014,42,20,32,7,5,10,12,18,14
48,43,2014,43,21,20,7,4,10,19,25,11
48,44,2014,44,29,21,11,2,10.06896552,1,31,14
48,45,2014,45,31,29,7,5,11,2,8,16
48,46,2014,46,19,31,5,5,11,9,15,18
48,47,2014,47,26,19,2,3,11,16,22,12
48,48,2014,48,27,26,9,2,11,23,29,14
48,49,2014,49,40,27,6,3,11.95,1,30,14
48,5,2014,5,25,22,9,2,1.16,1,31,12
48,50,2014,50,28,40,8,4,12,7,13,27
48,51,2014,51,29,28,6,4,12,14,20,14
48,52,2014,52,37,29,8,5,12,21,27,15
48,53,2014,53,17,37,6,9,12,28,31,21
48,6,2014,6,31,25,5,3,2,2,8,10
48,7,2014,7,22,31,6,11,2,9,15,19
48,8,2014,8,19,22,7,5,2,16,22,12
48,9,2014,9,32,19,8,5,2.125,1,28,6
49,1,2013,1,119,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
49,10,2013,10,138,183,86,35,3,3,9,120
49,11,2013,11,150,138,53,20,3,10,16,84
49,12,2013,12,146,150,47,32,3,17,23,90
49,13,2013,13,146,146,45,23,3,24,30,89
49,14,2013,14,172,146,49,29,3.872093023,1,31,87
49,15,2013,15,163,172,48,32,4,7,13,95
49,16,2013,16,155,163,59,36,4,14,20,100
49,17,2013,17,158,155,44,31,4,21,27,94
49,18,2013,18,171,158,57,21,4.584795322,1,30,102
49,19,2013,19,193,171,64,24,5,5,11,85
49,2,2013,2,167,119,34,21,1,6,12,66
49,20,2013,20,173,193,71,25,5,12,18,109
49,21,2013,21,180,173,45,21,5,19,25,101
49,22,2013,22,183,180,47,31,5.174863388,1,31,105
49,23,2013,23,175,183,52,35,6,2,8,109
49,24,2013,24,169,175,50,24,6,9,15,118
49,25,2013,25,163,169,43,27,6,16,22,99
49,26,2013,26,150,163,48,26,6,23,29,103
49,27,2013,27,169,150,44,13,6.863905325,1,30,87
49,28,2013,28,156,169,53,30,7,7,13,110
49,29,2013,29,156,156,57,19,7,14,20,93
49,3,2013,3,172,167,52,29,1,13,19,88
49,30,2013,30,169,156,45,30,7,21,27,98
49,31,2013,31,169,169,45,26,7.396449704,1,31,104
49,32,2013,32,161,169,45,26,8,4,10,90
49,33,2013,33,152,161,43,36,8,11,17,96
49,34,2013,34,179,152,39,16,8,18,24,90
49,35,2013,35,159,179,47,30,8,25,31,114
49,36,2013,36,160,159,42,17,9,1,7,90
49,37,2013,37,144,160,49,33,9,8,14,97
49,38,2013,38,159,144,40,20,9,15,21,85
49,39,2013,39,174,159,44,24,9,22,28,103
49,4,2013,4,118,172,63,30,1,20,26,109
49,40,2013,40,171,174,41,29,9.736842105,1,30,101
49,41,2013,41,157,171,40,32,10,6,12,118
49,42,2013,42,166,157,46,15,10,13,19,83
49,43,2013,43,123,166,56,27,10,20,26,99
49,44,2013,44,173,123,26,27,10.21965318,1,31,73
49,45,2013,45,160,173,41,35,11,3,9,98
49,46,2013,46,126,160,49,23,11,10,16,105
49,47,2013,47,144,126,35,19,11,17,23,73
49,48,2013,48,149,144,44,24,11,24,30,91
49,49,2013,49,134,149,41,31,12,1,7,97
49,5,2013,5,147,118,36,27,1.278911565,1,31,61
49,50,2013,50,113,134,34,13,12,8,14,74
49,51,2013,51,148,113,26,16,12,15,21,59
49,52,2013,52,108,148,46,22,12,22,28,76
49,53,2013,53,52,108,25,25,12,29,31,67
49,6,2013,6,165,147,56,30,2,3,9,77
49,7,2013,7,129,165,59,30,2,10,16,94
49,8,2013,8,123,129,40,29,2,17,23,81
49,9,2013,9,183,123,42,25,2.333333333,1,28,77
49,1,2014,1,73,52,11,11,1,1,4,34
49,10,2014,10,140,137,42,18,3,2,8,88
49,11,2014,11,135,140,53,22,3,9,15,86
49,12,2014,12,147,135,39,25,3,16,22,85
49,13,2014,13,154,147,44,23,3,23,29,86
49,14,2014,14,147,154,46,23,3.707482993,1,31,87
49,15,2014,15,170,147,42,21,4,6,12,97
49,16,2014,16,151,170,47,31,4,13,19,109
49,17,2014,17,148,151,48,30,4,20,26,94
49,18,2014,18,158,148,39,31,4.430379747,1,30,92
49,19,2014,19,158,158,54,14,5,4,10,94
49,2,2014,2,74,73,17,15,1,5,11,44
49,20,2014,20,171,158,50,24,5,11,17,94
49,21,2014,21,150,171,58,34,5,18,24,83
49,22,2014,22,129,150,63,24,5,25,31,91
49,23,2014,23,153,129,48,22,6,1,7,82
49,24,2014,24,155,153,49,34,6,8,14,93
49,25,2014,25,161,155,46,22,6,15,21,87
49,26,2014,26,147,161,52,27,6,22,28,86
49,27,2014,27,171,147,41,23,6.748538012,1,30,82
49,28,2014,28,187,171,47,38,7,6,12,95
49,29,2014,29,147,187,60,36,7,13,19,116
49,3,2014,3,129,74,30,16,1,12,18,37
49,30,2014,30,129,147,56,22,7,20,26,89
49,31,2014,31,163,129,36,25,7.288343558,1,31,82
49,32,2014,32,144,163,42,29,8,3,9,97
49,33,2014,33,144,144,49,34,8,10,16,84
49,34,2014,34,139,144,40,23,8,17,23,94
49,35,2014,35,149,139,34,30,8,24,30,88
49,36,2014,36,142,149,44,27,8.809859155,1,31,91
49,37,2014,37,138,142,42,22,9,7,13,89
49,38,2014,38,137,138,48,24,9,14,20,78
49,39,2014,39,151,137,37,19,9,21,27,83
49,4,2014,4,119,129,57,14,1,19,25,57
49,40,2014,40,157,151,38,28,9.573248408,1,30,85
49,41,2014,41,152,157,40,21,10,5,11,88
49,42,2014,42,136,152,47,23,10,12,18,90
49,43,2014,43,133,136,42,23,10,19,25,72
49,44,2014,44,145,133,43,19,10.15172414,1,31,76
49,45,2014,45,146,145,39,23,11,2,8,88
49,46,2014,46,117,146,51,28,11,9,15,83
49,47,2014,47,93,117,32,16,11,16,22,68
49,48,2014,48,114,93,31,22,11,23,29,54
49,49,2014,49,135,114,30,19,11.91851852,1,30,72
49,5,2014,5,119,119,34,22,1.201680672,1,31,63
49,50,2014,50,125,135,35,26,12,7,13,76
49,51,2014,51,131,125,42,28,12,14,20,69
49,52,2014,52,126,131,48,28,12,21,27,74
49,53,2014,53,62,126,38,23,12,28,31,74
49,6,2014,6,137,119,44,22,2,2,8,73
49,7,2014,7,125,137,42,25,2,9,15,79
49,8,2014,8,126,125,42,22,2,16,22,78
49,9,2014,9,137,126,41,18,2.102189781,1,28,67
50,1,2013,1,17,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
50,10,2013,10,18,22,10,5,3,3,9,13
50,11,2013,11,15,18,7,2,3,10,16,12
50,12,2013,12,21,15,6,2,3,18,23,7
50,13,2013,13,11,21,8,3,3,24,30,15
50,14,2013,14,26,11,5,3,4,1,6,7
50,15,2013,15,22,26,12,3,4,7,13,12
50,16,2013,16,15,22,7,8,4,14,20,15
50,17,2013,17,25,15,6,2,4,21,27,11
50,18,2013,18,26,25,3,4,4.461538462,1,30,19
50,19,2013,19,27,26,7,4,5,5,11,18
50,2,2013,2,27,17,1,4,1,6,11,5
50,20,2013,20,23,27,7,7,5,12,18,15
50,21,2013,21,21,23,6,7,5,20,25,16
50,22,2013,22,29,21,9,2,5.172413793,1,31,11
50,23,2013,23,27,29,8,7,6,2,8,16
50,24,2013,24,28,27,8,2,6,9,15,13
50,25,2013,25,15,28,4,7,6,16,22,19
50,26,2013,26,14,15,4,0,6,23,29,11
50,27,2013,27,22,14,0,4,6.909090909,1,30,8
50,28,2013,28,17,22,5,8,7,7,13,14
50,29,2013,29,20,17,3,2,7,14,20,7
50,3,2013,3,23,27,4,2,1,14,19,16
50,30,2013,30,19,20,4,4,7,21,27,11
50,31,2013,31,26,19,3,6,7.576923077,1,31,9
50,32,2013,32,17,26,5,3,8,5,10,14
50,33,2013,33,20,17,5,3,8,11,16,10
50,34,2013,34,17,20,3,5,8,18,23,14
50,35,2013,35,27,17,0,4,8,25,31,7
50,36,2013,36,31,27,3,4,9,1,7,15
50,37,2013,37,18,31,10,7,9,8,13,15
50,38,2013,38,19,18,4,3,9,15,21,11
50,39,2013,39,25,19,3,3,9,22,28,11
50,4,2013,4,28,23,5,0,1,20,26,14
50,40,2013,40,33,25,9,6,9.787878788,1,30,15
50,41,2013,41,34,33,8,4,10,6,12,15
50,42,2013,42,19,34,12,7,10,13,19,25
50,43,2013,43,22,19,5,0,10,20,26,9
50,44,2013,44,24,22,6,3,10.25,1,31,13
50,45,2013,45,16,24,4,3,11,4,9,13
50,46,2013,46,26,16,8,2,11,10,16,7
50,47,2013,47,25,26,9,7,11,17,23,11
50,48,2013,48,20,25,3,7,11,24,30,14
50,49,2013,49,34,20,8,4,12,1,7,11
50,5,2013,5,17,28,11,4,1.117647059,1,30,13
50,50,2013,50,17,34,8,4,12,8,14,20
50,51,2013,51,15,17,4,2,12,15,21,11
50,52,2013,52,18,15,3,1,12,22,28,10
50,53,2013,53,7,18,5,4,12,29,31,10
50,6,2013,6,25,17,4,1,2,4,9,6
50,7,2013,7,19,25,7,5,2,10,16,14
50,8,2013,8,15,19,5,1,2,19,23,13
50,9,2013,9,22,15,3,2,2.136363636,1,28,10
50,1,2014,1,9,7,0,2,1,1,4,4
50,10,2014,10,27,16,9,5,3,2,8,9
50,11,2014,11,20,27,11,9,3,9,15,23
50,12,2014,12,27,20,4,6,3,16,22,12
50,13,2014,13,20,27,10,4,3,23,29,18
50,14,2014,14,26,20,5,1,3.730769231,1,31,11
50,15,2014,15,20,26,5,7,4,6,12,16
50,16,2014,16,20,20,7,4,4,13,19,12
50,17,2014,17,19,20,6,4,4,20,26,10
50,18,2014,18,27,19,3,3,4.407407407,1,30,15
50,19,2014,19,21,27,9,4,5,4,10,18
50,2,2014,2,14,9,0,0,1,6,11,4
50,20,2014,20,25,21,8,1,5,11,17,14
50,21,2014,21,19,25,6,3,5,18,24,16
50,22,2014,22,22,19,8,3,5,25,31,10
50,23,2014,23,35,22,8,3,6,1,7,14
50,24,2014,24,29,35,6,10,6,8,14,19
50,25,2014,25,29,29,6,6,6,15,21,18
50,26,2014,26,33,29,11,4,6,22,28,15
50,27,2014,27,36,33,15,6,6.611111111,1,30,21
50,28,2014,28,27,36,10,6,7,6,11,20
50,29,2014,29,18,27,9,2,7,13,19,16
50,3,2014,3,20,14,2,1,1,12,18,9
50,30,2014,30,20,18,4,5,7,20,26,12
50,31,2014,31,23,20,5,5,7.347826087,1,31,14
50,32,2014,32,22,23,3,2,8,3,9,10
50,33,2014,33,12,22,5,5,8,10,16,12
50,34,2014,34,28,12,4,1,8,17,23,8
